ISEE,IAA,IBE,Condicion_Base_OK,Perfil_Final,Desajuste
0.32499999999999996,0.41178536585365866,0.3976073187895847,True,Perfil educativo equilibrado,0
0.625,0.5658536585365854,0.39831104855735394,True,Perfil con bienestar comprometido,1
0.5999999999999999,0.4419902439024391,0.46657283603096406,True,Perfil educativo equilibrado,0
0.32499999999999996,0.6721560975609758,0.4672765657987334,True,Perfil con autonomía alta y entorno exigente,1
0.375,0.4954926829268293,0.6157635467980296,True,Perfil con autonomía alta y entorno exigente,0
1.0,0.3612878048780488,0.434201266713582,True,Entorno favorable con autonomía en construcción,1
0.30000000000000004,0.4102243902439025,0.7776213933849401,True,Perfil con autonomía alta y entorno exigente,0
0.6500000000000001,0.5953560975609757,0.5686136523574947,True,Entorno favorable con autonomía en construcción,0
0.32499999999999996,0.7528195121951221,0.6495425756509499,True,Perfil con autonomía alta y entorno exigente,1
0.5,0.2692682926829268,0.584799437016186,True,Perfil educativo equilibrado,0
0.5,0.730029268292683,0.5031667839549612,True,Perfil con bienestar comprometido,0
0.625,0.6913951219512194,0.42223786066150587,True,Perfil con bienestar comprometido,0
0.875,0.5938341463414635,0.8655876143560872,True,Entorno favorable con autonomía en construcción,0
0.6749999999999998,0.31457560975609755,0.31527093596059114,True,Perfil educativo equilibrado,1
0.5593697350283351,0.3932878048780488,0.4447572132301197,True,Perfil educativo equilibrado,0
0.6749999999999998,0.4462829268292684,0.3223082336382828,True,Perfil educativo equilibrado,1
0.5,0.629190243902439,0.6242083040112596,True,Perfil con autonomía alta y entorno exigente,0
0.5,0.3191804878048781,0.7663617171006332,True,Perfil con autonomía alta y entorno exigente,0
0.5250000000000001,0.3000585365853659,0.5798733286418014,True,Perfil educativo equilibrado,0
0.5,0.5045853658536585,0.45109078114004214,True,Perfil con bienestar comprometido,0
0.30000000000000004,0.34200975609756107,0.3335679099225897,False,Condición de base comprometida,0
0.5,0.5370536585365855,0.6368754398311047,True,Perfil con autonomía alta y entorno exigente,0
0.5250000000000001,0.4295414634146342,0.7072484166080224,True,Perfil con autonomía alta y entorno exigente,0
0.875,0.3706536585365854,0.5186488388458832,True,Entorno favorable con autonomía en construcción,1
0.44999999999999996,0.3138731707317074,0.6277269528501055,True,Perfil con autonomía alta y entorno exigente,0
0.5250000000000001,0.4766439024390245,0.3652357494722028,True,Perfil con bienestar comprometido,0
0.125,0.546419512195122,0.3166783954961296,True,Perfil con bienestar comprometido,1
0.25,0.9962536585365854,0.22097114707952142,True,Perfil con bienestar comprometido,1
0.47499999999999987,0.6017951219512195,0.7691766361717101,True,Perfil con autonomía alta y entorno exigente,0
0.5999999999999999,0.32269268292682934,0.4707952146375792,True,Perfil educativo equilibrado,0
0.47499999999999987,0.32113170731707313,0.5306122448979591,True,Perfil educativo equilibrado,0
0.7999999999999998,0.6124097560975611,0.6277269528501055,True,Entorno favorable con autonomía en construcción,0
0.44999999999999996,0.3269073170731708,0.4574243490499647,True,Perfil educativo equilibrado,0
0.44999999999999996,0.5994146341463414,0.5320197044334976,True,Perfil con autonomía alta y entorno exigente,0
0.5,0.940058536585366,0.4039408866995075,True,Perfil con bienestar comprometido,0
1.0,0.31332682926829275,0.625615763546798,True,Entorno favorable con autonomía en construcción,1
0.625,0.5563317073170734,0.6425052779732581,True,Entorno favorable con autonomía en construcción,0
0.5,0.6616585365853659,0.5988740323715693,True,Perfil con autonomía alta y entorno exigente,0
0.32499999999999996,0.4857365853658538,0.4011259676284307,True,Perfil con bienestar comprometido,0
0.5250000000000001,0.24550243902439026,0.24841660802251925,True,Perfil educativo equilibrado,0
0.5,0.3404487804878049,0.2350457424349049,True,Perfil educativo equilibrado,0
0.47499999999999987,0.5383414634146342,0.6270232230823365,True,Perfil con autonomía alta y entorno exigente,0
0.32499999999999996,0.5548487804878048,0.6312456016889516,True,Perfil con autonomía alta y entorno exigente,1
0.875,0.18743414634146344,0.6875439831104855,True,Entorno favorable con autonomía en construcción,1
0.6749999999999998,0.4966634146341464,0.5277973258268824,True,Entorno favorable con autonomía en construcción,0
0.6749999999999998,0.17350243902439028,0.4524982406755806,True,Perfil educativo equilibrado,1
0.34999999999999987,0.4636878048780489,0.5981703026038001,True,Perfil con autonomía alta y entorno exigente,0
0.5250000000000001,0.6234926829268294,0.7389162561576352,True,Perfil con autonomía alta y entorno exigente,0
0.5999999999999999,0.44339512195121955,0.4679802955665024,True,Perfil educativo equilibrado,0
0.42500000000000004,0.5767414634146343,0.4637579169598876,True,Perfil con bienestar comprometido,0
0.47499999999999987,0.2556878048780488,0.5629838142153412,True,Perfil educativo equilibrado,0
0.44999999999999996,0.1569951219512196,0.3673469387755102,True,Perfil educativo equilibrado,0
0.30000000000000004,0.4682146341463415,0.5679099225897255,True,Perfil con autonomía alta y entorno exigente,0
0.5250000000000001,0.5745170731707318,0.6790992258972555,True,Perfil con autonomía alta y entorno exigente,0
0.5250000000000001,0.7160585365853659,0.6220971147079524,True,Perfil con autonomía alta y entorno exigente,0
0.5499999999999998,0.06907317073170732,0.5073891625615765,True,Perfil educativo equilibrado,0
0.6749999999999998,0.8407414634146342,0.565798733286418,True,Entorno favorable con autonomía en construcción,0
0.42500000000000004,0.46856585365853665,0.4187192118226602,True,Perfil con bienestar comprometido,0
0.5,0.31726829268292683,0.3244194229415904,True,Perfil educativo equilibrado,0
0.6749999999999998,0.5946536585365853,0.6558761435608724,True,Entorno favorable con autonomía en construcción,0
0.5,0.6990829268292683,0.3370865587614356,True,Perfil con bienestar comprometido,1
0.6749999999999998,0.2492487804878049,0.3518648838845883,True,Perfil educativo equilibrado,1
0.42500000000000004,0.41385365853658534,0.5460942997888809,True,Perfil con autonomía alta y entorno exigente,0
0.8250000000000002,0.4534243902439026,0.6361717100633357,True,Entorno favorable con autonomía en construcción,0
0.5499999999999998,0.4627902439024391,0.4496833216045038,True,Perfil educativo equilibrado,0
0.7000000000000002,0.7312780487804879,0.7030260380014075,True,Entorno favorable con autonomía en construcción,0
0.7000000000000002,0.5689365853658538,0.42153413089373676,True,Perfil con bienestar comprometido,0
0.875,0.7609365853658537,0.565798733286418,True,Entorno favorable con autonomía en construcción,0
0.6749999999999998,0.5636292682926829,0.5679099225897255,True,Entorno favorable con autonomía en construcción,0
0.5499999999999998,0.5990243902439024,0.3736805066854329,True,Perfil con bienestar comprometido,1
0.5,0.6422243902439025,0.4011259676284307,True,Perfil con bienestar comprometido,0
0.7000000000000002,0.29209756097560974,0.5496129486277268,True,Perfil educativo equilibrado,1
0.5,0.8730926829268294,0.5714285714285714,True,Perfil con bienestar comprometido,0
0.6500000000000001,0.614829268292683,0.3771991555242786,True,Perfil con bienestar comprometido,1
0.6749999999999998,0.5937170731707317,0.5622800844475722,True,Entorno favorable con autonomía en construcción,0
0.5,0.47231219512195133,0.39549612948627727,True,Perfil con bienestar comprometido,0
0.375,0.44222439024390253,0.5137227304714989,True,Perfil con autonomía alta y entorno exigente,0
0.875,0.3781853658536586,0.48416608022519353,True,Entorno favorable con autonomía en construcción,1
0.5999999999999999,0.3803317073170732,0.5475017593244194,True,Perfil educativo equilibrado,0
0.32499999999999996,0.279219512195122,0.4159042927515833,True,Perfil educativo equilibrado,0
0.5,0.6064,0.5974665728360309,True,Perfil con autonomía alta y entorno exigente,0
0.5999999999999999,0.3698341463414635,0.5242786769880365,True,Perfil educativo equilibrado,0
0.5,0.47707317073170735,0.5672061928219563,True,Perfil con autonomía alta y entorno exigente,0
0.5593697350283351,0.5178926829268293,0.8712174524982408,True,Perfil con autonomía alta y entorno exigente,0
0.5999999999999999,0.529248780487805,0.510204081632653,True,Entorno favorable con autonomía en construcción,0
0.625,0.39680000000000004,0.4764250527797326,True,Perfil educativo equilibrado,1
0.7000000000000002,0.6665756097560978,0.82899366643209,True,Entorno favorable con autonomía en construcción,0
0.8250000000000002,0.5429463414634148,0.494018296973962,True,Entorno favorable con autonomía en construcción,0
0.5,0.5387317073170733,0.6762843068261786,True,Perfil con autonomía alta y entorno exigente,0
0.5,0.5907902439024391,0.3969035890218157,True,Perfil con bienestar comprometido,1
0.6749999999999998,0.8451121951219513,0.6671358198451793,True,Entorno favorable con autonomía en construcción,0
1.0,0.5653073170731707,0.3961998592540464,True,Entorno favorable con autonomía en construcción,1
0.5,0.6840195121951219,0.4447572132301196,True,Perfil con bienestar comprometido,0
0.6749999999999998,0.3347121951219513,0.49964813511611544,True,Perfil educativo equilibrado,1
0.30000000000000004,0.6486243902439025,0.8149190710767065,True,Perfil con autonomía alta y entorno exigente,1
0.7999999999999998,0.6552195121951219,0.4334975369458128,True,Entorno favorable con autonomía en construcción,0
0.125,0.32409756097560977,0.35960591133004943,True,Perfil educativo equilibrado,0
0.8250000000000002,0.8062439024390244,0.5812807881773399,True,Entorno favorable con autonomía en construcción,0
0.5,0.6588487804878049,0.7121745249824067,True,Perfil con autonomía alta y entorno exigente,0
0.625,0.6307512195121951,0.5116115411681914,True,Entorno favorable con autonomía en construcción,0
0.32499999999999996,0.4528780487804878,0.1977480647431386,True,Perfil con bienestar comprometido,0
0.875,0.3482926829268293,0.7009148486980996,True,Entorno favorable con autonomía en construcción,1
0.30000000000000004,0.2627121951219513,0.5559465165376496,True,Perfil con autonomía alta y entorno exigente,0
0.6749999999999998,0.327609756097561,0.3631245601688952,True,Perfil educativo equilibrado,1
0.5,0.36362926829268294,0.4306826178747361,True,Perfil educativo equilibrado,0
0.5250000000000001,0.10372682926829274,0.3779028852920479,True,Perfil educativo equilibrado,0
0.5,0.6016780487804878,0.3356790992258973,True,Perfil con bienestar comprometido,1
0.5499999999999998,0.5278439024390245,0.6495425756509499,True,Perfil con autonomía alta y entorno exigente,0
0.5,0.2010146341463415,0.7586206896551724,True,Perfil con autonomía alta y entorno exigente,0
0.6500000000000001,0.3770926829268293,0.3673469387755102,True,Perfil educativo equilibrado,1
0.34999999999999987,0.7298731707317073,0.5186488388458832,True,Perfil con autonomía alta y entorno exigente,1
0.5,0.3533268292682928,0.21745249824067553,True,Perfil educativo equilibrado,0
0.17500000000000004,0.35414634146341467,0.5320197044334976,True,Perfil con autonomía alta y entorno exigente,0
0.42500000000000004,0.2181073170731708,0.5095003518648837,True,Perfil educativo equilibrado,0
0.42500000000000004,0.7155902439024391,0.7002111189303308,True,Perfil con autonomía alta y entorno exigente,0
0.8250000000000002,0.3755707317073172,0.3406052076002815,True,Perfil educativo equilibrado,1
0.7999999999999998,0.6142439024390245,0.32793807178043627,True,Perfil con bienestar comprometido,1
0.875,0.5591414634146342,0.4729064039408866,True,Entorno favorable con autonomía en construcción,0
0.5,0.5034926829268294,0.5348346235045742,True,Perfil con autonomía alta y entorno exigente,0
0.7000000000000002,0.7103219512195122,0.5524278676988037,True,Entorno favorable con autonomía en construcción,0
0.44999999999999996,0.8277853658536586,0.7107670654468683,True,Perfil con autonomía alta y entorno exigente,0
0.25,0.4663024390243904,0.5235749472202675,True,Perfil con autonomía alta y entorno exigente,0
0.5,0.7254243902439026,0.7346938775510203,True,Perfil con autonomía alta y entorno exigente,0
0.5,0.8430048780487804,0.4257565095003519,True,Perfil con bienestar comprometido,0
0.32499999999999996,0.5041560975609757,0.10837438423645324,True,Perfil con bienestar comprometido,1
0.375,0.5053268292682928,0.48135116115411686,True,Perfil con autonomía alta y entorno exigente,0
0.6749999999999998,0.03898536585365861,0.26671358198451794,True,Perfil educativo equilibrado,1
0.6749999999999998,0.47875121951219524,0.39549612948627727,True,Perfil educativo equilibrado,0
0.7000000000000002,0.6269268292682927,0.5390570021111893,True,Entorno favorable con autonomía en construcción,0
0.7999999999999998,0.6241951219512195,0.5003518648838845,True,Entorno favorable con autonomía en construcción,0
0.8250000000000002,0.5264000000000001,0.49190710767065454,True,Entorno favorable con autonomía en construcción,0
0.7000000000000002,0.49451707317073174,0.6755805770584096,True,Entorno favorable con autonomía en construcción,0
0.47499999999999987,0.6261463414634147,0.45109078114004225,True,Perfil con bienestar comprometido,0
0.47499999999999987,0.3752585365853659,0.3293455313159746,True,Perfil educativo equilibrado,0
0.5,0.42907317073170725,0.21885995777621398,True,Perfil educativo equilibrado,0
0.5,0.39387317073170736,0.374384236453202,True,Perfil educativo equilibrado,0
0.5499999999999998,0.4317658536585367,0.5657987332864178,True,Perfil con autonomía alta y entorno exigente,0
0.625,0.31402926829268296,0.7670654468684026,True,Entorno favorable con autonomía en construcción,1
0.625,0.5175024390243904,0.6143560872624914,True,Entorno favorable con autonomía en construcción,0
0.6749999999999998,0.4003121951219513,0.7156931738212524,True,Entorno favorable con autonomía en construcción,1
0.0,0.3671804878048781,0.6291344123856439,True,Perfil con autonomía alta y entorno exigente,0
0.7000000000000002,0.8673560975609758,0.31878958479943703,True,Perfil con bienestar comprometido,1
0.7999999999999998,0.3154341463414635,0.3145672061928219,True,Perfil educativo equilibrado,1
0.625,0.517619512195122,0.298381421534131,True,Perfil con bienestar comprometido,1
0.625,0.44577560975609765,0.5327234342012666,True,Entorno favorable con autonomía en construcción,1
0.42500000000000004,0.36924878048780496,0.4609429978888107,True,Perfil educativo equilibrado,0
0.625,0.3822439024390244,0.6868402533427163,True,Entorno favorable con autonomía en construcción,1
0.30000000000000004,0.5133268292682928,0.48486980999296264,True,Perfil con autonomía alta y entorno exigente,0
0.5593697350283351,0.39609756097560983,0.7255453905700211,True,Perfil con autonomía alta y entorno exigente,0
0.375,0.7114146341463414,0.3736805066854328,True,Perfil con bienestar comprometido,1
0.42500000000000004,0.3906731707317075,0.438423645320197,True,Perfil educativo equilibrado,0
0.5,0.8502634146341462,0.497536945812808,True,Perfil con bienestar comprometido,0
0.5,0.42392195121951215,0.5890218156228009,True,Perfil con autonomía alta y entorno exigente,0
0.30000000000000004,0.6738341463414635,0.45038705137227303,True,Perfil con bienestar comprometido,1
0.42500000000000004,0.6005463414634148,0.42505277973258254,True,Perfil con bienestar comprometido,0
0.7000000000000002,0.4407024390243903,0.2793807178043631,True,Perfil educativo equilibrado,1
0.30000000000000004,0.36226341463414646,0.3884588318085855,True,Perfil educativo equilibrado,0
0.7999999999999998,0.4809756097560975,0.5742434904996481,True,Entorno favorable con autonomía en construcción,0
0.6749999999999998,0.16846829268292685,0.15833919774806465,True,Perfil educativo equilibrado,1
0.7000000000000002,0.5729951219512196,0.2160450387051372,True,Perfil con bienestar comprometido,1
0.5250000000000001,0.48366829268292694,0.1893033075299086,True,Perfil con bienestar comprometido,0
0.6500000000000001,0.868058536585366,0.446164672765658,True,Perfil con bienestar comprometido,0
0.375,0.5033756097560976,0.4109781843771991,True,Perfil con bienestar comprometido,0
0.8250000000000002,0.5261658536585366,0.4869809992962703,True,Entorno favorable con autonomía en construcción,0
0.32499999999999996,0.699668292682927,0.3511611541168191,True,Perfil con bienestar comprometido,1
0.625,0.4462829268292684,0.5615763546798029,True,Entorno favorable con autonomía en construcción,1
0.7999999999999998,0.3896585365853658,0.6868402533427165,True,Entorno favorable con autonomía en construcción,1
0.5,0.39738536585365863,0.729767769176636,True,Perfil con autonomía alta y entorno exigente,0
0.47499999999999987,0.4207219512195122,0.2660098522167487,True,Perfil educativo equilibrado,0
0.25,0.48823414634146345,0.46305418719211827,True,Perfil con autonomía alta y entorno exigente,0
0.40000000000000013,0.47063414634146344,0.5672061928219563,True,Perfil con autonomía alta y entorno exigente,0
0.5250000000000001,0.26013658536585366,0.6038001407459535,True,Perfil educativo equilibrado,0
0.6749999999999998,0.4363707317073171,0.37649542575650957,True,Perfil educativo equilibrado,1
0.5,0.4253268292682928,0.35467980295566487,True,Perfil educativo equilibrado,0
0.7000000000000002,0.7882146341463414,0.6664320900774101,True,Entorno favorable con autonomía en construcción,0
0.7000000000000002,0.492448780487805,0.17171006333567912,True,Perfil con bienestar comprometido,0
0.6749999999999998,0.5240585365853659,0.4602392681210415,True,Entorno favorable con autonomía en construcción,0
0.5,0.4752390243902439,0.494018296973962,True,Perfil con autonomía alta y entorno exigente,0
0.30000000000000004,0.4184585365853659,0.5714285714285714,True,Perfil con autonomía alta y entorno exigente,0
0.6749999999999998,0.4161170731707318,0.6347642505277973,True,Entorno favorable con autonomía en construcción,1
0.375,0.48366829268292694,0.4707952146375792,True,Perfil con autonomía alta y entorno exigente,0
0.5,0.6317658536585367,0.5517241379310345,True,Perfil con autonomía alta y entorno exigente,0
0.375,0.5279609756097562,0.5904292751583391,True,Perfil con autonomía alta y entorno exigente,0
0.47499999999999987,0.6054634146341464,0.1238564391273751,True,Perfil con bienestar comprometido,1
0.7000000000000002,0.2858146341463415,0.3933849401829698,True,Perfil educativo equilibrado,1
0.125,0.7400975609756097,0.6727656579873327,True,Perfil con autonomía alta y entorno exigente,1
0.6749999999999998,0.28460487804878054,0.5749472202674173,True,Perfil educativo equilibrado,1
0.7000000000000002,0.6508878048780489,0.4707952146375792,True,Entorno favorable con autonomía en construcción,0
0.6749999999999998,0.5383024390243903,0.2878254750175933,True,Perfil con bienestar comprometido,1
0.5,0.3807219512195123,0.6741731175228711,True,Perfil con autonomía alta y entorno exigente,0
0.375,0.6415219512195124,0.5024630541871922,True,Perfil con autonomía alta y entorno exigente,1
0.5250000000000001,0.4939707317073171,0.5327234342012668,True,Perfil con autonomía alta y entorno exigente,0
0.875,0.42911219512195126,0.5756509500351863,True,Entorno favorable con autonomía en construcción,1
0.5,0.35414634146341467,0.45812807881773404,True,Perfil educativo equilibrado,0
0.8250000000000002,0.4850341463414636,0.41449683321604497,True,Entorno favorable con autonomía en construcción,0
0.42500000000000004,0.5395902439024391,0.37649542575650957,True,Perfil con bienestar comprometido,1
1.0,0.3966439024390244,0.2350457424349049,True,Perfil educativo equilibrado,1
0.7000000000000002,0.47875121951219524,0.5784658691062632,True,Entorno favorable con autonomía en construcción,0
0.32499999999999996,0.5973463414634147,0.6474313863476424,True,Perfil con autonomía alta y entorno exigente,1
0.875,0.5262829268292682,0.5087966220971147,True,Entorno favorable con autonomía en construcción,0
0.5499999999999998,0.5016975609756099,0.4560168895144266,True,Perfil con bienestar comprometido,0
0.5,0.5602731707317073,0.7072484166080224,True,Perfil con autonomía alta y entorno exigente,0
1.0,0.6039024390243902,0.40534834623504584,True,Entorno favorable con autonomía en construcción,0
0.44999999999999996,0.4362146341463415,0.7016185784658688,True,Perfil con autonomía alta y entorno exigente,0
0.32499999999999996,0.7947707317073173,0.41379310344827586,True,Perfil con bienestar comprometido,1
0.5,0.6391414634146341,0.5327234342012668,True,Perfil con autonomía alta y entorno exigente,0
0.5250000000000001,0.6322731707317074,0.6228008444757214,True,Perfil con autonomía alta y entorno exigente,0
0.875,0.7191024390243902,0.5172413793103448,True,Entorno favorable con autonomía en construcción,0
0.6749999999999998,0.7024780487804879,0.5615763546798029,True,Entorno favorable con autonomía en construcción,0
0.5,0.1994926829268293,0.5840957072484168,True,Perfil educativo equilibrado,0
0.875,0.49038048780487814,0.2836030964109781,True,Perfil con bienestar comprometido,0
0.32499999999999996,0.07785365853658538,0.44757213230119636,True,Perfil educativo equilibrado,0
0.7000000000000002,0.27137560975609765,0.5306122448979591,True,Perfil educativo equilibrado,1
0.875,0.2375414634146342,0.44334975369458124,True,Perfil educativo equilibrado,1
0.6749999999999998,0.5391609756097563,0.48416608022519364,True,Entorno favorable con autonomía en construcción,0
0.5,0.26493658536585374,0.5235749472202675,True,Perfil educativo equilibrado,0
0.32499999999999996,0.8652487804878048,0.7670654468684024,True,Perfil con autonomía alta y entorno exigente,1
0.5,0.6206829268292683,0.39831104855735394,True,Perfil con bienestar comprometido,1
0.5,0.6387121951219512,0.27093596059113295,True,Perfil con bienestar comprometido,1
0.7000000000000002,0.6609560975609756,0.48909218859957776,True,Entorno favorable con autonomía en construcción,0
0.5250000000000001,0.5586341463414635,0.33497536945812795,True,Perfil con bienestar comprometido,1
0.375,0.47890731707317075,0.20056298381421528,True,Perfil con bienestar comprometido,0
0.875,0.5710439024390245,0.11752287121745253,True,Perfil con bienestar comprometido,1
0.625,0.49974634146341473,0.2836030964109781,True,Perfil con bienestar comprometido,0
0.32499999999999996,0.4634926829268294,0.31315974665728347,True,Perfil con bienestar comprometido,0
0.5593697350283351,0.5304585365853658,0.30049261083743845,True,Perfil con bienestar comprometido,1
0.7000000000000002,0.5738146341463416,0.42505277973258265,True,Perfil con bienestar comprometido,0
0.6749999999999998,0.4418341463414635,0.13019000703729766,True,Perfil con bienestar comprometido,1
0.44999999999999996,0.5354926829268293,0.6228008444757214,True,Perfil con autonomía alta y entorno exigente,0
0.625,0.37162926829268306,0.45883180858550315,True,Perfil educativo equilibrado,1
0.5,0.6002731707317074,0.4679802955665025,True,Perfil con bienestar comprometido,0
0.625,0.6218146341463416,0.7030260380014075,True,Entorno favorable con autonomía en construcción,0
0.42500000000000004,0.5566439024390245,0.5798733286418014,True,Perfil con autonomía alta y entorno exigente,0
0.8250000000000002,0.4039414634146342,0.37508796622097124,True,Perfil educativo equilibrado,1
0.5,0.38673170731707324,0.5425756509500352,True,Perfil educativo equilibrado,0
0.5,0.17865365853658544,0.6066150598170303,True,Perfil educativo equilibrado,0
0.30000000000000004,0.5787317073170731,0.3068261787473611,True,Perfil con bienestar comprometido,1
1.0,0.37861463414634144,0.5594651653764953,True,Entorno favorable con autonomía en construcción,1
0.7999999999999998,0.5368975609756097,0.3708655876143561,True,Entorno favorable con autonomía en construcción,1
0.75,0.5426341463414633,0.5109078114004222,True,Entorno favorable con autonomía en construcción,0
0.8250000000000002,0.6018341463414635,0.3659394792399718,True,Perfil con bienestar comprometido,1
0.6500000000000001,0.43320975609756107,0.4595355383532724,True,Perfil educativo equilibrado,1
0.7000000000000002,0.4184585365853659,0.7931034482758619,True,Entorno favorable con autonomía en construcción,1
0.47499999999999987,0.4903804878048781,0.498240675580577,True,Perfil con autonomía alta y entorno exigente,0
0.44999999999999996,0.411629268292683,0.5784658691062632,True,Perfil con autonomía alta y entorno exigente,0
0.5,0.23629268292682928,0.524982406755806,True,Perfil educativo equilibrado,0
0.7000000000000002,0.0662634146341464,0.29345531315974654,True,Perfil educativo equilibrado,1
0.7000000000000002,0.8400780487804879,0.33075299085151305,True,Perfil con bienestar comprometido,1
0.5750000000000002,0.5701853658536586,0.36101337086558766,True,Perfil con bienestar comprometido,1
0.47499999999999987,0.2670439024390244,0.4975369458128079,True,Perfil educativo equilibrado,0
0.7999999999999998,0.2912780487804879,0.4532019704433497,True,Perfil educativo equilibrado,1
0.375,0.814087804878049,0.737508796622097,True,Perfil con autonomía alta y entorno exigente,1
0.30000000000000004,0.29877073170731716,0.3715693173821251,True,Perfil educativo equilibrado,0
0.42500000000000004,0.44577560975609765,0.4904996481351161,True,Perfil con autonomía alta y entorno exigente,0
0.5,0.7340878048780489,0.5791695988740324,True,Perfil con autonomía alta y entorno exigente,0
1.0,0.27500487804878054,0.38705137227304726,True,Perfil educativo equilibrado,1
0.5,0.39539512195121956,0.5840957072484165,True,Perfil con autonomía alta y entorno exigente,0
0.7999999999999998,0.5377560975609756,0.49683321604503866,True,Entorno favorable con autonomía en construcción,0
0.5,0.6081170731707317,0.5749472202674173,True,Perfil con autonomía alta y entorno exigente,0
0.5,0.4832000000000001,0.43279380717804355,True,Perfil con bienestar comprometido,0
0.8250000000000002,0.403239024390244,0.7860661505981703,True,Entorno favorable con autonomía en construcción,1
0.5499999999999998,0.40253658536585374,0.44757213230119636,True,Perfil educativo equilibrado,0
0.5593697350283351,0.5057560975609756,0.5320197044334976,True,Perfil con autonomía alta y entorno exigente,0
0.6749999999999998,0.37947317073170744,0.31949331456720614,True,Perfil educativo equilibrado,1
0.875,0.5369365853658538,0.625615763546798,True,Entorno favorable con autonomía en construcción,0
0.5499999999999998,0.6650146341463415,0.4947220267417312,True,Perfil con bienestar comprometido,0
0.7999999999999998,0.3384585365853659,0.437719915552428,True,Perfil educativo equilibrado,1
0.30000000000000004,0.6195902439024391,0.4116819141449684,True,Perfil con bienestar comprometido,1
0.42500000000000004,0.6159609756097562,0.3969035890218157,True,Perfil con bienestar comprometido,1
0.7000000000000002,0.5959024390243903,0.4722026741731175,True,Entorno favorable con autonomía en construcción,0
0.625,0.33276097560975615,0.5172413793103448,True,Perfil educativo equilibrado,1
0.6749999999999998,0.7342439024390244,0.4370161857846587,True,Perfil con bienestar comprometido,0
0.32499999999999996,0.5174634146341464,0.524982406755806,True,Perfil con autonomía alta y entorno exigente,0
0.7000000000000002,0.850029268292683,0.5453905700211119,True,Entorno favorable con autonomía en construcción,0
0.5999999999999999,0.47535609756097563,0.43138634764250544,True,Perfil educativo equilibrado,0
0.5250000000000001,0.7017756097560975,0.4764250527797326,True,Perfil con bienestar comprometido,0
0.625,0.4398829268292684,0.5911330049261083,True,Entorno favorable con autonomía en construcción,1
0.8250000000000002,0.44374634146341463,0.4454609429978889,True,Entorno favorable con autonomía en construcción,1
0.875,0.2677463414634147,0.3328641801548205,True,Perfil educativo equilibrado,1
0.625,0.8041365853658538,0.2730471498944405,True,Perfil con bienestar comprometido,1
0.47499999999999987,0.5370536585365855,0.32723434201266705,True,Perfil con bienestar comprometido,1
0.17500000000000004,0.6486243902439026,0.31527093596059125,True,Perfil con bienestar comprometido,1
0.875,0.7888780487804877,0.5812807881773399,True,Entorno favorable con autonomía en construcción,0
0.42500000000000004,0.41260487804878054,0.36734693877551033,True,Perfil educativo equilibrado,0
0.5,0.6997073170731708,0.5355383532723432,True,Perfil con autonomía alta y entorno exigente,0
0.375,0.36351219512195115,0.45812807881773404,True,Perfil educativo equilibrado,0
0.32499999999999996,0.6436292682926831,0.4869809992962703,True,Perfil con autonomía alta y entorno exigente,1
0.42500000000000004,0.5031804878048781,0.4954257565095002,True,Perfil con autonomía alta y entorno exigente,0
0.7000000000000002,0.7441560975609758,0.6080225193525688,True,Entorno favorable con autonomía en construcción,0
0.5250000000000001,0.5297951219512197,0.624912033779029,True,Perfil con autonomía alta y entorno exigente,0
0.6749999999999998,0.5981658536585366,0.2653061224489796,True,Perfil con bienestar comprometido,1
0.5,0.09939512195121958,0.6896551724137929,True,Perfil educativo equilibrado,0
0.6749999999999998,0.32620487804878057,0.5306122448979593,True,Perfil educativo equilibrado,1
0.75,0.6862439024390244,0.6868402533427163,True,Entorno favorable con autonomía en construcción,0
0.32499999999999996,0.32480000000000003,0.2582688247712878,False,Condición de base comprometida,0
0.5,0.22887804878048784,0.7501759324419421,True,Perfil con autonomía alta y entorno exigente,0
0.5,0.3987512195121951,0.5890218156228009,True,Perfil con autonomía alta y entorno exigente,0
1.0,0.35231219512195133,0.7790288529204787,True,Entorno favorable con autonomía en construcción,1
0.6749999999999998,0.2822634146341464,0.5116115411681914,True,Perfil educativo equilibrado,1
0.5,0.45201951219512193,0.9127375087966221,True,Perfil con autonomía alta y entorno exigente,0
0.32499999999999996,0.5369365853658538,0.569317382125264,True,Perfil con autonomía alta y entorno exigente,0
0.625,0.3719414634146343,0.4313863476425051,True,Perfil educativo equilibrado,1
0.7999999999999998,0.5052878048780487,0.8458831808585503,True,Entorno favorable con autonomía en construcción,0
0.6749999999999998,0.4794536585365854,0.3961998592540464,True,Perfil educativo equilibrado,0
0.6749999999999998,0.48784390243902453,0.4876847290640393,True,Entorno favorable con autonomía en construcción,0
0.7000000000000002,0.5210926829268293,0.6664320900774103,True,Entorno favorable con autonomía en construcción,0
0.25,0.38532682926829276,0.5446868402533427,True,Perfil con autonomía alta y entorno exigente,0
0.6749999999999998,0.23765853658536584,0.45109078114004225,True,Perfil educativo equilibrado,1
0.6749999999999998,0.5779902439024391,0.6073187895847993,True,Entorno favorable con autonomía en construcción,0
0.32499999999999996,0.4858926829268294,0.5545390570021114,True,Perfil con autonomía alta y entorno exigente,0
0.32499999999999996,0.7054048780487806,0.40675580577058407,True,Perfil con bienestar comprometido,1
0.5750000000000002,0.4864390243902439,0.524982406755806,True,Entorno favorable con autonomía en construcción,0
